@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
497,6,6,353,491,0.418246,0.5,0.016713,0.5,0.983287,0.032345,0.419393,1.192201,0.001395
498,6,6,352,492,0.417062,0.5,0.01676,0.5,0.98324,0.032432,0.418224,1.195531,0.001406
499,6,6,351,493,0.415877,0.5,0.016807,0.5,0.983193,0.03252,0.417056,1.19888,0.001417
500,6,6,350,494,0.414692,0.5,0.016854,0.5,0.983146,0.032609,0.415888,1.202247,0.00148
501,6,6,349,495,0.413507,0.5,0.016901,0.5,0.983099,0.032698,0.41472,1.205634,0.001481
502,6,6,348,496,0.412322,0.5,0.016949,0.5,0.983051,0.032787,0.413551,1.20904,0.001488
503,6,6,347,497,0.411137,0.5,0.016997,0.5,0.983003,0.032877,0.412383,1.212465,0.001515
504,6,6,346,498,0.409953,0.5,0.017045,0.5,0.982955,0.032967,0.411215,1.215909,0.001557
505,6,6,345,499,0.408768,0.5,0.017094,0.5,0.982906,0.033058,0.410047,1.219373,0.00165
506,6,6,344,500,0.407583,0.5,0.017143,0.5,0.982857,0.033149,0.408879,1.222857,0.001703
507,6,6,343,501,0.406398,0.5,0.017192,0.5,0.982808,0.033241,0.40771,1.226361,0.001887
508,6,6,342,502,0.405213,0.5,0.017241,0.5,0.982759,0.033333,0.406542,1.229885,0.001898
509,6,6,341,503,0.404028,0.5,0.017291,0.5,0.982709,0.033426,0.405374,1.233429,0.001912
510,6,6,340,504,0.402844,0.5,0.017341,0.5,0.982659,0.03352,0.404206,1.236994,0.001977
511,6,6,339,505,0.401659,0.5,0.017391,0.5,0.982609,0.033613,0.403037,1.24058,0.002007
512,6,6,338,506,0.400474,0.5,0.017442,0.5,0.982558,0.033708,0.401869,1.244186,0.002071
513,6,6,337,507,0.399289,0.5,0.017493,0.5,0.982507,0.033803,0.400701,1.247813,0.002155
514,6,6,336,508,0.398104,0.5,0.017544,0.5,0.982456,0.033898,0.399533,1.251462,0.002257
515,6,6,335,509,0.396919,0.5,0.017595,0.5,0.982405,0.033994,0.398364,1.255132,0.002313
516,6,6,334,510,0.395735,0.5,0.017647,0.5,0.982353,0.034091,0.397196,1.258824,0.002371
517,6,6,333,511,0.39455,0.5,0.017699,0.5,0.982301,0.034188,0.396028,1.262537,0.002494
518,6,6,332,512,0.393365,0.5,0.017751,0.5,0.982249,0.034286,0.39486,1.266272,0.002559
519,6,6,331,513,0.39218,0.5,0.017804,0.5,0.982196,0.034384,0.393692,1.27003,0.002568
520,6,6,330,514,0.390995,0.5,0.017857,0.5,0.982143,0.034483,0.392523,1.27381,0.002644
521,6,6,329,515,0.38981,0.5,0.01791,0.5,0.98209,0.034582,0.391355,1.277612,0.002768
522,6,6,328,516,0.388626,0.5,0.017964,0.5,0.982036,0.034682,0.390187,1.281437,0.002786
523,6,6,327,517,0.387441,0.5,0.018018,0.5,0.981982,0.034783,0.389019,1.285285,0.002816
524,6,6,326,518,0.386256,0.5,0.018072,0.5,0.981928,0.034884,0.38785,1.289157,0.002868
525,6,6,325,519,0.385071,0.5,0.018127,0.5,0.981873,0.034985,0.386682,1.293051,0.002923
526,6,6,324,520,0.383886,0.5,0.018182,0.5,0.981818,0.035088,0.385514,1.29697,0.003009
527,6,6,323,521,0.382701,0.5,0.018237,0.5,0.981763,0.035191,0.384346,1.300912,0.003048
528,6,6,322,522,0.381517,0.5,0.018293,0.5,0.981707,0.035294,0.383178,1.304878,0.003087
529,6,6,321,523,0.380332,0.5,0.018349,0.5,0.981651,0.035398,0.382009,1.308869,0.003091
530,6,6,320,524,0.379147,0.5,0.018405,0.5,0.981595,0.035503,0.380841,1.312883,0.003103
531,6,6,319,525,0.377962,0.5,0.018462,0.5,0.981538,0.035608,0.379673,1.316923,0.00311
532,6,6,318,526,0.376777,0.5,0.018519,0.5,0.981481,0.035714,0.378505,1.320988,0.0032
533,6,6,317,527,0.375592,0.5,0.018576,0.5,0.981424,0.035821,0.377336,1.325077,0.003382
534,6,6,316,528,0.374408,0.5,0.018634,0.5,0.981366,0.035928,0.376168,1.329193,0.003399
535,6,6,315,529,0.373223,0.5,0.018692,0.5,0.981308,0.036036,0.375,1.333333,0.003414
536,6,6,314,530,0.372038,0.5,0.01875,0.5,0.98125,0.036145,0.373832,1.3375,0.00346
537,6,6,313,531,0.370853,0.5,0.018809,0.5,0.981191,0.036254,0.372664,1.341693,0.003622
538,6,6,312,532,0.369668,0.5,0.018868,0.5,0.981132,0.036364,0.371495,1.345912,0.003626
539,6,6,311,533,0.368483,0.5,0.018927,0.5,0.981073,0.036474,0.370327,1.350158,0.003663
540,6,6,310,534,0.367299,0.5,0.018987,0.5,0.981013,0.036585,0.369159,1.35443,0.003787
541,6,6,309,535,0.366114,0.5,0.019048,0.5,0.980952,0.036697,0.367991,1.35873,0.003798
542,6,6,308,536,0.364929,0.5,0.019108,0.5,0.980892,0.03681,0.366822,1.363057,0.00387
543,6,6,307,537,0.363744,0.5,0.019169,0.5,0.980831,0.036923,0.365654,1.367412,0.003925
544,6,6,306,538,0.362559,0.5,0.019231,0.5,0.980769,0.037037,0.364486,1.371795,0.004066
545,6,6,305,539,0.361374,0.5,0.019293,0.5,0.980707,0.037152,0.363318,1.376206,0.00414
546,6,6,304,540,0.36019,0.5,0.019355,0.5,0.980645,0.037267,0.36215,1.380645,0.004222
547,6,6,303,541,0.359005,0.5,0.019417,0.5,0.980583,0.037383,0.360981,1.385113,0.004302
548,6,6,302,542,0.35782,0.5,0.019481,0.5,0.980519,0.0375,0.359813,1.38961,0.00433
549,6,6,301,543,0.356635,0.5,0.019544,0.5,0.980456,0.037618,0.358645,1.394137,0.004338
550,6,6,300,544,0.35545,0.5,0.019608,0.5,0.980392,0.037736,0.357477,1.398693,0.004348
551,6,6,299,545,0.354265,0.5,0.019672,0.5,0.980328,0.037855,0.356308,1.403279,0.004367
552,6,6,298,546,0.353081,0.5,0.019737,0.5,0.980263,0.037975,0.35514,1.407895,0.004388
553,6,6,297,547,0.351896,0.5,0.019802,0.5,0.980198,0.038095,0.353972,1.412541,0.004465
554,6,6,296,548,0.350711,0.5,0.019868,0.5,0.980132,0.038217,0.352804,1.417219,0.004533
555,6,6,295,549,0.349526,0.5,0.019934,0.5,0.980066,0.038339,0.351636,1.421927,0.004738
556,6,6,294,550,0.348341,0.5,0.02,0.5,0.98,0.038462,0.350467,1.426667,0.004847
557,6,6,293,551,0.347156,0.5,0.020067,0.5,0.979933,0.038585,0.349299,1.431438,0.004952
558,6,6,292,552,0.345972,0.5,0.020134,0.5,0.979866,0.03871,0.348131,1.436242,0.004963
559,6,6,291,553,0.344787,0.5,0.020202,0.5,0.979798,0.038835,0.346963,1.441077,0.005014
560,6,6,290,554,0.343602,0.5,0.02027,0.5,0.97973,0.038961,0.345794,1.445946,0.005504
561,6,6,289,555,0.342417,0.5,0.020339,0.5,0.979661,0.039088,0.344626,1.450847,0.005676
562,6,6,288,556,0.341232,0.5,0.020408,0.5,0.979592,0.039216,0.343458,1.455782,0.005693
563,6,6,287,557,0.340047,0.5,0.020478,0.5,0.979522,0.039344,0.34229,1.460751,0.0057
564,6,6,286,558,0.338863,0.5,0.020548,0.5,0.979452,0.039474,0.341121,1.465753,0.00589
565,6,6,285,559,0.337678,0.5,0.020619,0.5,0.979381,0.039604,0.339953,1.47079,0.005896
566,6,6,284,560,0.336493,0.5,0.02069,0.5,0.97931,0.039735,0.338785,1.475862,0.006369
567,6,6,283,561,0.335308,0.5,0.020761,0.5,0.979239,0.039867,0.337617,1.480969,0.006611
568,6,6,282,562,0.334123,0.5,0.020833,0.5,0.979167,0.04,0.336449,1.486111,0.006651
569,6,6,281,563,0.332938,0.5,0.020906,0.5,0.979094,0.040134,0.33528,1.491289,0.006694
570,6,6,280,564,0.331754,0.5,0.020979,0.5,0.979021,0.040268,0.334112,1.496503,0.006975
571,6,6,279,565,0.330569,0.5,0.021053,0.5,0.978947,0.040404,0.332944,1.501754,0.007251
572,6,6,278,566,0.329384,0.5,0.021127,0.5,0.978873,0.040541,0.331776,1.507042,0.007435
573,6,6,277,567,0.328199,0.5,0.021201,0.5,0.978799,0.040678,0.330607,1.512367,0.007573
574,6,6,276,568,0.327014,0.5,0.021277,0.5,0.978723,0.040816,0.329439,1.51773,0.007657
575,6,6,275,569,0.325829,0.5,0.021352,0.5,0.978648,0.040956,0.328271,1.523132,0.007849
576,6,6,274,570,0.324645,0.5,0.021429,0.5,0.978571,0.041096,0.327103,1.528571,0.008159
577,6,6,273,571,0.32346,0.5,0.021505,0.5,0.978495,0.041237,0.325935,1.53405,0.008249
578,6,6,272,572,0.322275,0.5,0.021583,0.5,0.978417,0.041379,0.324766,1.539568,0.008288
579,6,6,271,573,0.32109,0.5,0.021661,0.5,0.978339,0.041522,0.323598,1.545126,0.008504
580,6,6,270,574,0.319905,0.5,0.021739,0.5,0.978261,0.041667,0.32243,1.550725,0.008518
581,6,6,269,575,0.31872,0.5,0.021818,0.5,0.978182,0.041812,0.321262,1.556364,0.009317
582,6,6,268,576,0.317536,0.5,0.021898,0.5,0.978102,0.041958,0.320093,1.562044,0.00932
583,6,6,267,577,0.316351,0.5,0.021978,0.5,0.978022,0.042105,0.318925,1.567766,0.009612
584,6,6,266,578,0.315166,0.5,0.022059,0.5,0.977941,0.042254,0.317757,1.573529,0.009662
585,6,6,265,579,0.313981,0.5,0.02214,0.5,0.97786,0.042403,0.316589,1.579336,0.009883
586,6,6,264,580,0.312796,0.5,0.022222,0.5,0.977778,0.042553,0.315421,1.585185,0.010228
587,6,6,263,581,0.311611,0.5,0.022305,0.5,0.977695,0.042705,0.314252,1.591078,0.010379
588,6,6,262,582,0.310427,0.5,0.022388,0.5,0.977612,0.042857,0.313084,1.597015,0.01061
589,6,6,261,583,0.309242,0.5,0.022472,0.5,0.977528,0.043011,0.311916,1.602996,0.010856
590,6,6,260,584,0.308057,0.5,0.022556,0.5,0.977444,0.043165,0.310748,1.609023,0.010954
591,6,6,259,585,0.306872,0.5,0.022642,0.5,0.977358,0.043321,0.309579,1.615094,0.011463
592,6,6,258,586,0.305687,0.5,0.022727,0.5,0.977273,0.043478,0.308411,1.621212,0.011549
593,6,6,257,587,0.304502,0.5,0.022814,0.5,0.977186,0.043636,0.307243,1.627376,0.011586
594,6,6,256,588,0.303318,0.5,0.022901,0.5,0.977099,0.043796,0.306075,1.633588,0.011613
595,6,6,255,589,0.302133,0.5,0.022989,0.5,0.977011,0.043956,0.304907,1.639847,0.011955
596,6,6,254,590,0.300948,0.5,0.023077,0.5,0.976923,0.044118,0.303738,1.646154,0.012088
597,6,6,253,591,0.299763,0.5,0.023166,0.5,0.976834,0.04428,0.30257,1.65251,0.012531
598,6,6,252,592,0.298578,0.5,0.023256,0.5,0.976744,0.044444,0.301402,1.658915,0.013005
599,6,6,251,593,0.297393,0.5,0.023346,0.5,0.976654,0.04461,0.300234,1.66537,0.013228
600,6,6,250,594,0.296209,0.5,0.023438,0.5,0.976563,0.044776,0.299065,1.671875,0.013504
601,6,6,249,595,0.295024,0.5,0.023529,0.5,0.976471,0.044944,0.297897,1.678431,0.013574
602,6,6,248,596,0.293839,0.5,0.023622,0.5,0.976378,0.045113,0.296729,1.685039,0.013812
603,6,6,247,597,0.292654,0.5,0.023715,0.5,0.976285,0.045283,0.295561,1.6917,0.014065
604,6,6,246,598,0.291469,0.5,0.02381,0.5,0.97619,0.045455,0.294393,1.698413,0.014223
605,6,6,245,599,0.290284,0.5,0.023904,0.5,0.976096,0.045627,0.293224,1.705179,0.01514
606,6,6,244,600,0.2891,0.5,0.024,0.5,0.976,0.045802,0.292056,1.712,0.015365
607,6,6,243,601,0.287915,0.5,0.024096,0.5,0.975904,0.045977,0.290888,1.718876,0.015891
608,6,6,242,602,0.28673,0.5,0.024194,0.5,0.975806,0.046154,0.28972,1.725806,0.01622
609,6,6,241,603,0.285545,0.5,0.024291,0.5,0.975709,0.046332,0.288551,1.732794,0.016406
610,6,6,240,604,0.28436,0.5,0.02439,0.5,0.97561,0.046512,0.287383,1.739837,0.016659
611,6,6,239,605,0.283175,0.5,0.02449,0.5,0.97551,0.046693,0.286215,1.746939,0.01685
612,6,6,238,606,0.281991,0.5,0.02459,0.5,0.97541,0.046875,0.285047,1.754098,0.016873
613,6,6,237,607,0.280806,0.5,0.024691,0.5,0.975309,0.047059,0.283879,1.761317,0.017012
614,6,6,236,608,0.279621,0.5,0.024793,0.5,0.975207,0.047244,0.28271,1.768595,0.017057
615,6,6,235,609,0.278436,0.5,0.024896,0.5,0.975104,0.047431,0.281542,1.775934,0.017136
616,6,6,234,610,0.277251,0.5,0.025,0.5,0.975,0.047619,0.280374,1.783333,0.01722
617,5,7,234,610,0.277251,0.416667,0.020921,0.416667,0.979079,0.039841,0.279206,1.492329,0.017275
618,5,7,233,611,0.276066,0.416667,0.021008,0.416667,0.978992,0.04,0.278037,1.498599,0.017432
619,5,7,232,612,0.274882,0.416667,0.021097,0.416667,0.978903,0.040161,0.276869,1.504923,0.017757
620,5,7,231,613,0.273697,0.416667,0.021186,0.416667,0.978814,0.040323,0.275701,1.511299,0.017819
621,5,7,230,614,0.272512,0.416667,0.021277,0.416667,0.978723,0.040486,0.274533,1.51773,0.018238
622,5,7,229,615,0.271327,0.416667,0.021368,0.416667,0.978632,0.04065,0.273364,1.524217,0.01862
623,5,7,228,616,0.270142,0.416667,0.021459,0.416667,0.978541,0.040816,0.272196,1.530758,0.019324
624,5,7,227,617,0.268957,0.416667,0.021552,0.416667,0.978448,0.040984,0.271028,1.537356,0.020018
625,5,7,226,618,0.267773,0.416667,0.021645,0.416667,0.978355,0.041152,0.26986,1.544012,0.020149
626,5,7,225,619,0.266588,0.416667,0.021739,0.416667,0.978261,0.041322,0.268692,1.550725,0.020343
627,5,7,224,620,0.265403,0.416667,0.021834,0.416667,0.978166,0.041494,0.267523,1.557496,0.020932
628,5,7,223,621,0.264218,0.416667,0.02193,0.416667,0.97807,0.041667,0.266355,1.564327,0.020993
629,5,7,222,622,0.263033,0.416667,0.022026,0.416667,0.977974,0.041841,0.265187,1.571219,0.02135
630,5,7,221,623,0.261848,0.416667,0.022124,0.416667,0.977876,0.042017,0.264019,1.578171,0.022134
631,5,7,220,624,0.260664,0.416667,0.022222,0.416667,0.977778,0.042194,0.26285,1.585185,0.024149
632,5,7,219,625,0.259479,0.416667,0.022321,0.416667,0.977679,0.042373,0.261682,1.592262,0.024152
633,5,7,218,626,0.258294,0.416667,0.022422,0.416667,0.977578,0.042553,0.260514,1.599402,0.025232
634,4,8,218,626,0.258294,0.333333,0.018018,0.333333,0.981982,0.034188,0.259346,1.285285,0.026194
635,4,8,217,627,0.257109,0.333333,0.0181,0.333333,0.9819,0.034335,0.258178,1.291101,0.026432
636,4,8,216,628,0.255924,0.333333,0.018182,0.333333,0.981818,0.034483,0.257009,1.29697,0.026439
637,4,8,215,629,0.254739,0.333333,0.018265,0.333333,0.981735,0.034632,0.255841,1.302892,0.027092
638,4,8,214,630,0.253555,0.333333,0.018349,0.333333,0.981651,0.034783,0.254673,1.308869,0.027153
639,4,8,213,631,0.25237,0.333333,0.018433,0.333333,0.981567,0.034934,0.253505,1.3149,0.029072
640,4,8,212,632,0.251185,0.333333,0.018519,0.333333,0.981481,0.035088,0.252336,1.320988,0.029101
641,4,8,211,633,0.25,0.333333,0.018605,0.333333,0.981395,0.035242,0.251168,1.327132,0.029444
642,4,8,210,634,0.248815,0.333333,0.018692,0.333333,0.981308,0.035398,0.25,1.333333,0.030401
643,4,8,209,635,0.24763,0.333333,0.018779,0.333333,0.981221,0.035556,0.248832,1.339593,0.030756
644,4,8,208,636,0.246445,0.333333,0.018868,0.333333,0.981132,0.035714,0.247664,1.345912,0.032577
645,4,8,207,637,0.245261,0.333333,0.018957,0.333333,0.981043,0.035874,0.246495,1.352291,0.033638
646,4,8,206,638,0.244076,0.333333,0.019048,0.333333,0.980952,0.036036,0.245327,1.35873,0.035295
647,4,8,205,639,0.242891,0.333333,0.019139,0.333333,0.980861,0.036199,0.244159,1.365231,0.035613
648,4,8,204,640,0.241706,0.333333,0.019231,0.333333,0.980769,0.036364,0.242991,1.371795,0.037046
649,4,8,203,641,0.240521,0.333333,0.019324,0.333333,0.980676,0.03653,0.241822,1.378422,0.038168
650,4,8,202,642,0.239336,0.333333,0.019417,0.333333,0.980583,0.036697,0.240654,1.385113,0.039895
651,4,8,201,643,0.238152,0.333333,0.019512,0.333333,0.980488,0.036866,0.239486,1.39187,0.040168
652,4,8,200,644,0.236967,0.333333,0.019608,0.333333,0.980392,0.037037,0.238318,1.398693,0.040573
653,4,8,199,645,0.235782,0.333333,0.019704,0.333333,0.980296,0.037209,0.23715,1.405583,0.042299
654,4,8,198,646,0.234597,0.333333,0.019802,0.333333,0.980198,0.037383,0.235981,1.412541,0.043147
655,4,8,197,647,0.233412,0.333333,0.0199,0.333333,0.9801,0.037559,0.234813,1.419569,0.043918
656,4,8,196,648,0.232227,0.333333,0.02,0.333333,0.98,0.037736,0.233645,1.426667,0.045303
657,4,8,195,649,0.231043,0.333333,0.020101,0.333333,0.979899,0.037915,0.232477,1.433836,0.046899
658,4,8,194,650,0.229858,0.333333,0.020202,0.333333,0.979798,0.038095,0.231308,1.441077,0.050397
659,4,8,193,651,0.228673,0.333333,0.020305,0.333333,0.979695,0.038278,0.23014,1.448393,0.050952
660,4,8,192,652,0.227488,0.333333,0.020408,0.333333,0.979592,0.038462,0.228972,1.455782,0.052284
661,4,8,191,653,0.226303,0.333333,0.020513,0.333333,0.979487,0.038647,0.227804,1.463248,0.052318
662,4,8,190,654,0.225118,0.333333,0.020619,0.333333,0.979381,0.038835,0.226636,1.47079,0.05287
663,4,8,189,655,0.223934,0.333333,0.020725,0.333333,0.979275,0.039024,0.225467,1.478411,0.053604
664,4,8,188,656,0.222749,0.333333,0.020833,0.333333,0.979167,0.039216,0.224299,1.486111,0.055055
665,4,8,187,657,0.221564,0.333333,0.020942,0.333333,0.979058,0.039409,0.223131,1.493892,0.055762
666,4,8,186,658,0.220379,0.333333,0.021053,0.333333,0.978947,0.039604,0.221963,1.501754,0.055786
667,4,8,185,659,0.219194,0.333333,0.021164,0.333333,0.978836,0.039801,0.220794,1.5097,0.056868
668,4,8,184,660,0.218009,0.333333,0.021277,0.333333,0.978723,0.04,0.219626,1.51773,0.058292
669,4,8,183,661,0.216825,0.333333,0.02139,0.333333,0.97861,0.040201,0.218458,1.525847,0.059211
670,4,8,182,662,0.21564,0.333333,0.021505,0.333333,0.978495,0.040404,0.21729,1.53405,0.059239
671,4,8,181,663,0.214455,0.333333,0.021622,0.333333,0.978378,0.040609,0.216121,1.542342,0.064087
672,4,8,180,664,0.21327,0.333333,0.021739,0.333333,0.978261,0.040816,0.214953,1.550725,0.065699
673,4,8,179,665,0.212085,0.333333,0.021858,0.333333,0.978142,0.041026,0.213785,1.559199,0.066527
674,4,8,178,666,0.2109,0.333333,0.021978,0.333333,0.978022,0.041237,0.212617,1.567766,0.067751
675,4,8,177,667,0.209716,0.333333,0.022099,0.333333,0.977901,0.041451,0.211449,1.576427,0.06942
676,4,8,176,668,0.208531,0.333333,0.022222,0.333333,0.977778,0.041667,0.21028,1.585185,0.070363
677,4,8,175,669,0.207346,0.333333,0.022346,0.333333,0.977654,0.041885,0.209112,1.594041,0.076273
678,4,8,174,670,0.206161,0.333333,0.022472,0.333333,0.977528,0.042105,0.207944,1.602996,0.076478
679,4,8,173,671,0.204976,0.333333,0.022599,0.333333,0.977401,0.042328,0.206776,1.612053,0.07984
680,4,8,172,672,0.203791,0.333333,0.022727,0.333333,0.977273,0.042553,0.205607,1.621212,0.083603
681,4,8,171,673,0.202607,0.333333,0.022857,0.333333,0.977143,0.042781,0.204439,1.630476,0.083671
682,4,8,170,674,0.201422,0.333333,0.022989,0.333333,0.977011,0.043011,0.203271,1.639847,0.084772
683,4,8,169,675,0.200237,0.333333,0.023121,0.333333,0.976879,0.043243,0.202103,1.649326,0.085601
684,4,8,168,676,0.199052,0.333333,0.023256,0.333333,0.976744,0.043478,0.200935,1.658915,0.088051
685,4,8,167,677,0.197867,0.333333,0.023392,0.333333,0.976608,0.043716,0.199766,1.668616,0.088596
686,4,8,166,678,0.196682,0.333333,0.023529,0.333333,0.976471,0.043956,0.198598,1.678431,0.091099
687,4,8,165,679,0.195498,0.333333,0.023669,0.333333,0.976331,0.044199,0.19743,1.688363,0.094985
688,4,8,164,680,0.194313,0.333333,0.02381,0.333333,0.97619,0.044444,0.196262,1.698413,0.095313
689,4,8,163,681,0.193128,0.333333,0.023952,0.333333,0.976048,0.044693,0.195093,1.708583,0.095917
690,4,8,162,682,0.191943,0.333333,0.024096,0.333333,0.975904,0.044944,0.193925,1.718876,0.096216
691,4,8,161,683,0.190758,0.333333,0.024242,0.333333,0.975758,0.045198,0.192757,1.729293,0.096543
692,4,8,160,684,0.189573,0.333333,0.02439,0.333333,0.97561,0.045455,0.191589,1.739837,0.098019
693,4,8,159,685,0.188389,0.333333,0.02454,0.333333,0.97546,0.045714,0.190421,1.750511,0.10093
694,4,8,158,686,0.187204,0.333333,0.024691,0.333333,0.975309,0.045977,0.189252,1.761317,0.104095
695,4,8,157,687,0.186019,0.333333,0.024845,0.333333,0.975155,0.046243,0.188084,1.772257,0.108808
696,4,8,156,688,0.184834,0.333333,0.025,0.333333,0.975,0.046512,0.186916,1.783333,0.109437
697,4,8,155,689,0.183649,0.333333,0.025157,0.333333,0.974843,0.046784,0.185748,1.794549,0.111979
698,4,8,154,690,0.182464,0.333333,0.025316,0.333333,0.974684,0.047059,0.184579,1.805907,0.112033
699,4,8,153,691,0.18128,0.333333,0.025478,0.333333,0.974522,0.047337,0.183411,1.81741,0.113243
700,4,8,152,692,0.180095,0.333333,0.025641,0.333333,0.974359,0.047619,0.182243,1.82906,0.113793
701,4,8,151,693,0.17891,0.333333,0.025806,0.333333,0.974194,0.047904,0.181075,1.84086,0.115332
702,4,8,150,694,0.177725,0.333333,0.025974,0.333333,0.974026,0.048193,0.179907,1.852814,0.115468
703,4,8,149,695,0.17654,0.333333,0.026144,0.333333,0.973856,0.048485,0.178738,1.864924,0.115535
704,4,8,148,696,0.175355,0.333333,0.026316,0.333333,0.973684,0.04878,0.17757,1.877193,0.12161
705,4,8,147,697,0.174171,0.333333,0.02649,0.333333,0.97351,0.04908,0.176402,1.889625,0.125118
706,4,8,146,698,0.172986,0.333333,0.026667,0.333333,0.973333,0.049383,0.175234,1.902222,0.126655
707,4,8,145,699,0.171801,0.333333,0.026846,0.333333,0.973154,0.049689,0.174065,1.914989,0.127096
708,4,8,144,700,0.170616,0.333333,0.027027,0.333333,0.972973,0.05,0.172897,1.927928,0.127881
709,4,8,143,701,0.169431,0.333333,0.027211,0.333333,0.972789,0.050314,0.171729,1.941043,0.129846
710,4,8,142,702,0.168246,0.333333,0.027397,0.333333,0.972603,0.050633,0.170561,1.954338,0.133785
711,4,8,141,703,0.167062,0.333333,0.027586,0.333333,0.972414,0.050955,0.169393,1.967816,0.135474
712,4,8,140,704,0.165877,0.333333,0.027778,0.333333,0.972222,0.051282,0.168224,1.981481,0.136009
713,4,8,139,705,0.164692,0.333333,0.027972,0.333333,0.972028,0.051613,0.167056,1.995338,0.136882
714,4,8,138,706,0.163507,0.333333,0.028169,0.333333,0.971831,0.051948,0.165888,2.00939,0.137463
715,4,8,137,707,0.162322,0.333333,0.028369,0.333333,0.971631,0.052288,0.16472,2.023641,0.141894
716,4,8,136,708,0.161137,0.333333,0.028571,0.333333,0.971429,0.052632,0.163551,2.038095,0.147026
717,4,8,135,709,0.159953,0.333333,0.028777,0.333333,0.971223,0.05298,0.162383,2.052758,0.158207
718,4,8,134,710,0.158768,0.333333,0.028986,0.333333,0.971014,0.053333,0.161215,2.067633,0.159407
719,4,8,133,711,0.157583,0.333333,0.029197,0.333333,0.970803,0.053691,0.160047,2.082725,0.159956
720,4,8,132,712,0.156398,0.333333,0.029412,0.333333,0.970588,0.054054,0.158879,2.098039,0.1628
721,4,8,131,713,0.155213,0.333333,0.02963,0.333333,0.97037,0.054422,0.15771,2.11358,0.163689
722,4,8,130,714,0.154028,0.333333,0.029851,0.333333,0.970149,0.054795,0.156542,2.129353,0.164672
723,4,8,129,715,0.152844,0.333333,0.030075,0.333333,0.969925,0.055172,0.155374,2.145363,0.165998
724,4,8,128,716,0.151659,0.333333,0.030303,0.333333,0.969697,0.055556,0.154206,2.161616,0.167965
725,4,8,127,717,0.150474,0.333333,0.030534,0.333333,0.969466,0.055944,0.153037,2.178117,0.17028
726,4,8,126,718,0.149289,0.333333,0.030769,0.333333,0.969231,0.056338,0.151869,2.194872,0.170716
727,4,8,125,719,0.148104,0.333333,0.031008,0.333333,0.968992,0.056738,0.150701,2.211886,0.180582
728,4,8,124,720,0.146919,0.333333,0.03125,0.333333,0.96875,0.057143,0.149533,2.229167,0.183428
729,4,8,123,721,0.145735,0.333333,0.031496,0.333333,0.968504,0.057554,0.148364,2.246719,0.189421
730,4,8,122,722,0.14455,0.333333,0.031746,0.333333,0.968254,0.057971,0.147196,2.26455,0.191439
731,4,8,121,723,0.143365,0.333333,0.032,0.333333,0.968,0.058394,0.146028,2.282667,0.197698
732,4,8,120,724,0.14218,0.333333,0.032258,0.333333,0.967742,0.058824,0.14486,2.301075,0.204729
733,4,8,119,725,0.140995,0.333333,0.03252,0.333333,0.96748,0.059259,0.143692,2.319783,0.208001
734,4,8,118,726,0.13981,0.333333,0.032787,0.333333,0.967213,0.059701,0.142523,2.338798,0.213419
735,4,8,117,727,0.138626,0.333333,0.033058,0.333333,0.966942,0.06015,0.141355,2.358127,0.213744
736,4,8,116,728,0.137441,0.333333,0.033333,0.333333,0.966667,0.060606,0.140187,2.377778,0.213842
737,4,8,115,729,0.136256,0.333333,0.033613,0.333333,0.966387,0.061069,0.139019,2.397759,0.214421
738,4,8,114,730,0.135071,0.333333,0.033898,0.333333,0.966102,0.061538,0.13785,2.418079,0.222566
739,4,8,113,731,0.133886,0.333333,0.034188,0.333333,0.965812,0.062016,0.136682,2.438746,0.22438
740,4,8,112,732,0.132701,0.333333,0.034483,0.333333,0.965517,0.0625,0.135514,2.45977,0.227879
741,4,8,111,733,0.131517,0.333333,0.034783,0.333333,0.965217,0.062992,0.134346,2.481159,0.235367
742,4,8,110,734,0.130332,0.333333,0.035088,0.333333,0.964912,0.063492,0.133178,2.502924,0.236887
743,4,8,109,735,0.129147,0.333333,0.035398,0.333333,0.964602,0.064,0.132009,2.525074,0.24642
744,4,8,108,736,0.127962,0.333333,0.035714,0.333333,0.964286,0.064516,0.130841,2.547619,0.250975
745,4,8,107,737,0.126777,0.333333,0.036036,0.333333,0.963964,0.065041,0.129673,2.570571,0.259333
746,4,8,106,738,0.125592,0.333333,0.036364,0.333333,0.963636,0.065574,0.128505,2.593939,0.262684
747,4,8,105,739,0.124408,0.333333,0.036697,0.333333,0.963303,0.066116,0.127336,2.617737,0.265139
748,4,8,104,740,0.123223,0.333333,0.037037,0.333333,0.962963,0.066667,0.126168,2.641975,0.279044
749,4,8,103,741,0.122038,0.333333,0.037383,0.333333,0.962617,0.067227,0.125,2.666667,0.284935
750,4,8,102,742,0.120853,0.333333,0.037736,0.333333,0.962264,0.067797,0.123832,2.691824,0.285654
751,4,8,101,743,0.119668,0.333333,0.038095,0.333333,0.961905,0.068376,0.122664,2.71746,0.301152
